point,RSSI,Filtered RSSI,average rssi,average filtered rssi,Unnamed: 5
38.0,-74.0,-73.78458781956249,,,
38.0,-75.0,-74.5357538574135,,,
38.0,-75.0,-74.82267375267799,,,
38.0,-76.0,-75.55030138937036,,,
38.0,-75.0,-75.21019642668318,,,
38.0,-77.0,-76.31635586817899,,,
38.0,-75.0,-75.502803200354,,,
38.0,-74.0,-74.57401974413311,,,
38.0,-73.0,-73.60122204329544,,,
38.0,-75.0,-74.46571436325299,,,
38.0,-74.0,-74.17788705771362,,,
38.0,-74.0,-74.06794680988789,,,
38.0,-84.0,-80.206293259449,,,
38.0,-76.0,-77.60666105845993,,,
38.0,-77.0,-77.2317239046807,,,
38.0,-75.0,-75.8524426780824,,,
38.0,-76.0,-75.94363811831639,,,
38.0,-79.0,-77.83257364311645,,,
38.0,-79.0,-78.55408281103294,,,
38.0,-79.0,-78.82967478998239,,,
38.0,-79.0,-78.93494155891423,,,
38.0,-76.0,-77.12104792051063,,,
38.0,-77.0,-77.04623619136757,,,
38.0,-78.0,-77.63569464234196,,,
38.0,-76.0,-76.62477975815852,,,
38.0,-77.0,-76.85667862088351,,,
38.0,-77.0,-76.94525610449202,,,
38.0,-76.0,-76.36105570384262,,,
38.0,-76.0,-76.13791100703587,,,
38.0,-77.0,-76.67071130601487,,,
38.0,-77.0,-76.87422291100874,,,
38.0,-76.0,-76.33392343826146,,,
38.0,-80.0,-78.59968335877524,,,
38.0,-78.0,-78.22905866056445,,,
38.0,-74.0,-75.61535666791852,,,
,,,,,
,,,,,
,,,,,
39.0,,,,,
39.0,-74.0,-74.0,-72.96103896103897,-72.97442342296964,
39.0,-76.0,-75.33333333333333,,,
39.0,-72.0,-73.25,,,
39.0,-72.0,-72.47619047619048,,,
39.0,-72.0,-72.18181818181819,,,
39.0,-73.0,-72.6875,,,
39.0,-74.0,-73.49867374005305,,,
39.0,-73.0,-73.19047619047619,,,
39.0,-73.0,-73.07275541795666,,,
39.0,-72.0,-72.40975609756097,,,
39.0,-72.0,-72.15651290158658,,,
39.0,-73.0,-72.67781659765355,,,
39.0,-73.0,-72.87693689092451,,,
39.0,-74.0,-73.57102806384927,,,
39.0,-73.0,-73.21811331186001,,,
39.0,-72.0,-72.46527788298171,,,
39.0,-72.0,-72.1777203370854,,,
39.0,-72.0,-72.06788312827453,,,
39.0,-72.0,-72.0259290477382,,,
39.0,-73.0,-72.62793800368998,,,
39.0,-73.0,-72.85788496333171,,,
39.0,-73.0,-72.94571688630515,,,
39.0,-73.0,-72.97926569558375,,,
39.0,-72.0,-72.37404621169618,,,
39.0,-73.0,-72.7609069282547,,,
39.0,-72.0,-72.29064058431801,,,
39.0,-73.0,-72.72904881344924,,,
39.0,-72.0,-72.27847186727983,,,
39.0,-72.0,-72.10636678839025,,,
39.0,-73.0,-72.65866248664081,,,
39.0,-73.0,-72.86962067153216,,,
39.0,-74.0,-73.56823351670556,,,
39.0,-73.0,-73.21704588983464,,,
39.0,-72.0,-72.46487016404848,,,
39.0,-71.0,-71.55953061356088,,,
39.0,-73.0,-72.44978965413397,,,
39.0,-73.0,-72.78983834884102,,,
39.0,-73.0,-72.91972539238907,,,
39.0,-82.0,-78.53164372707523,,,
39.0,-72.0,-74.4948659013377,,,
39.0,-73.0,-73.57098796568775,,,
39.0,-73.0,-73.21809799572556,,,
39.0,-73.0,-73.08330602148894,,,
39.0,-74.0,-73.64985405749114,,,
39.0,-75.0,-74.48429013973438,,,
39.0,-74.0,-74.1849823729621,,,
39.0,-74.0,-74.0706569791519,,,
39.0,-74.0,-74.02698856449364,,,
39.0,-74.0,-74.010308714329,,,
39.0,-73.0,-73.38590358974346,,,
39.0,-74.0,-73.7654360436513,,,
39.0,-74.0,-73.91040454121044,,,
39.0,-73.0,-73.34774359123013,,,
39.0,-74.0,-73.75086022122986,,,
39.0,-74.0,-73.90483707245943,,,
39.0,-73.0,-73.34561700739854,,,
39.0,-72.0,-72.51397996098632,,,
39.0,-84.0,-79.61273074055917,,,
39.0,-71.0,-74.28977040694255,,,
39.0,-72.0,-72.87461446901838,,,
39.0,-72.0,-72.33407300011258,,,
39.0,-73.0,-72.74563852006925,,,
39.0,-72.0,-72.28480857134528,,,
39.0,-71.0,-71.4907532052167,,,
39.0,-71.0,-71.18745104430482,,,
39.0,-72.0,-71.68963391644768,,,
39.0,-71.0,-71.2634167162883,,,
39.0,-71.0,-71.10061623241724,,,
39.0,-71.0,-71.03843198096342,,,
39.0,-71.0,-71.01467971047303,,,
39.0,-70.0,-70.3875731617058,,,
39.0,-71.0,-70.76607376339425,,,
39.0,-74.0,-72.76475009472664,,,
39.0,-73.0,-72.91014253203576,,,
39.0,-72.0,-72.34764351263077,,,
39.0,-74.0,-73.36885598335634,,,
39.0,-72.0,-72.52285645993847,,,
,,,,,
,,,,,
40.0,,,,,
40.0,-73.0,-73.0,-74.93055555555556,-74.91182879596853,
40.0,-73.0,-73.0,,,
40.0,-73.0,-73.0,,,
40.0,-75.0,-74.23809523809524,,,
40.0,-74.0,-74.0909090909091,,,
40.0,-74.0,-74.03472222222223,,,
40.0,-72.0,-72.77718832891247,,,
40.0,-73.0,-72.91489361702128,,,
40.0,-76.0,-74.82159442724458,,,
40.0,-73.0,-73.69578713968957,,,
40.0,-73.0,-73.26576703743436,,,
40.0,-76.0,-74.95561594202898,,,
40.0,-75.0,-74.98304679841506,,,
40.0,-76.0,-75.61155844196708,,,
40.0,-74.0,-74.61556054997355,,,
40.0,-74.0,-74.23512320795626,,,
40.0,-76.0,-75.3258770513952,,,
40.0,-76.0,-75.74250794622927,,,
40.0,-76.0,-75.90164678729259,,,
40.0,-74.0,-74.72636443814872,,,
40.0,-74.0,-74.27744652715359,,,
40.0,-75.0,-74.72400913206194,,,
40.0,-75.0,-74.89458086903224,,,
40.0,-75.0,-74.9597334750348,,,
40.0,-75.0,-74.98461955607213,,,
40.0,-74.0,-74.37609120443172,,,
40.0,-75.0,-74.76168804597293,,,
40.0,-75.0,-74.90897293348706,,,
40.0,-75.0,-74.96523075448826,,,
40.0,-80.0,-78.07688927372718,,,
40.0,-77.0,-77.4113351004436,,,
40.0,-76.0,-76.5390820388537,,,
40.0,-74.0,-74.96984303861774,,,
40.0,-75.0,-74.9884810657494,,,
40.0,-78.0,-76.84970212488012,,,
40.0,-78.0,-77.56062530889099,,,
40.0,-79.0,-78.45020779054273,,,
40.0,-78.0,-78.17196407398733,,,
40.0,-79.0,-78.68371842016916,,,
40.0,-75.0,-76.40705523152056,,,
40.0,-74.0,-74.9194132856426,,,
40.0,-75.0,-74.96921861415716,,,
40.0,-75.0,-74.98824255682887,,,
40.0,-77.0,-76.23157703382921,,,
40.0,-76.0,-76.08845455590887,,,
40.0,-76.0,-76.0337866338974,,,
40.0,-75.0,-75.39487135703347,,,
40.0,-76.0,-75.76886142595288,,,
40.0,-75.0,-75.2936789320753,,,
40.0,-75.0,-75.112175370273,,,
40.0,-75.0,-75.04284717874368,,,
40.0,-74.0,-74.39833217720815,,,
40.0,-78.0,-76.62428530788034,,,
40.0,-75.0,-75.62042178018321,,,
40.0,-73.0,-74.00091205516948,,,
40.0,-74.0,-74.00034837407513,,,
40.0,-74.0,-74.0001330670559,,,
40.0,-74.0,-74.00005082709256,,,
40.0,-73.0,-73.38198542547191,,,
40.0,-73.0,-73.14590544932318,,,
40.0,-73.0,-73.05573092249763,,,
40.0,-73.0,-73.02128731816971,,,
40.0,-73.0,-73.00813103201149,,,
40.0,-73.0,-73.00310577786477,,,
40.0,-74.0,-73.61922029033273,,,
40.0,-75.0,-74.47258908188331,,,
40.0,-75.0,-74.7985469553172,,,
40.0,-74.0,-74.30501779531843,,,
40.0,-74.0,-74.11650643063808,,,
40.0,-75.0,-74.66253548534571,,,
40.0,-76.0,-75.48913401414895,,,
40.0,-75.0,-75.18683256835122,,,
,,,,,
,,,,,
,,,,,
,,,,,
41.0,,,,,
41.0,-73.0,-73.0,-76.20547945205479,-76.16983607593151,
41.0,-71.0,-71.66666666666667,,,
41.0,-73.0,-72.5,,,
41.0,-82.0,-78.38095238095238,,,
41.0,-78.0,-78.14545454545454,,,
41.0,-77.0,-77.4375,,,
41.0,-76.0,-76.54907161803713,,,
41.0,-72.0,-73.73758865248227,,,
41.0,-76.0,-75.13583591331269,,,
41.0,-73.0,-73.81581670362158,,,
41.0,-73.0,-73.31161425103043,,,
41.0,-73.0,-73.11902605244997,,,
41.0,-76.0,-74.89956587282627,,,
41.0,-77.0,-76.19770555455915,,,
41.0,-76.0,-76.07551680207682,,,
41.0,-76.0,-76.02884485167164,,,
41.0,-76.0,-76.01101775293812,,,
41.0,-76.0,-76.00420840714271,,,
41.0,-75.0,-75.38357347974012,,,
41.0,-76.0,-75.76454602082755,,,
41.0,-75.0,-75.29203059399264,,,
41.0,-76.0,-75.72957974990027,,,
41.0,-77.0,-76.51474264445804,,,
41.0,-78.0,-77.43268217222376,,,
41.0,-77.0,-77.16526988346334,,,
41.0,-78.0,-77.68116146691615,,,
41.0,-78.0,-77.87821451728513,,,
41.0,-79.0,-78.57151607368912,,,
41.0,-77.0,-77.60026572628246,,,
41.0,-77.0,-77.22928110515826,,,
41.0,-79.0,-78.32364556669211,,,
41.0,-76.0,-76.88755362866837,,,
41.0,-76.0,-76.33901531931302,,,
41.0,-72.0,-73.65735637427109,,,
41.0,-78.0,-76.34125773599963,,,
41.0,-77.0,-76.74838284497791,,,
41.0,-77.0,-76.90389079893411,,,
41.0,-77.0,-76.96328955182443,,,
41.0,-76.0,-76.36794386778928,,,
41.0,-72.0,-73.66840609654383,,,
41.0,-76.0,-75.10941037684178,,,
41.0,-73.0,-73.80572306773183,,,
41.0,-76.0,-75.1618607926034,,,
41.0,-77.0,-76.2978932988283,,,
41.0,-72.0,-73.641649160132,,,
41.0,-79.0,-76.95329210281697,,,
41.0,-72.0,-73.89198922706964,,,
41.0,-77.0,-75.81284552214143,,,
41.0,-78.0,-77.16458132810456,,,
41.0,-77.0,-77.06286447342234,,,
41.0,-93.0,-86.91255591216078,,,
41.0,-76.0,-80.16822545431181,,,
41.0,-77.0,-78.21015443952453,,,
41.0,-77.0,-77.4622378642618,,,
41.0,-76.0,-76.55852516451095,,,
41.0,-72.0,-73.74120167427148,,,
41.0,-69.0,-70.8109778920538,,,
41.0,-77.0,-74.63600391188908,,,
41.0,-72.0,-73.00686389986394,,,
41.0,-77.0,-75.47475773145223,,,
41.0,-77.0,-76.41740929449274,,,
41.0,-76.0,-76.15943616327611,,,
41.0,-76.0,-76.0608991953356,,,
41.0,-79.0,-77.87736338898036,,,
41.0,-78.0,-77.9531569828556,,,
41.0,-78.0,-77.98210755958644,,,
41.0,-71.0,-73.66692777465444,,,
41.0,-80.0,-77.58098166312593,,,
41.0,-76.0,-76.60388125972376,,,
41.0,-79.0,-78.08476408229507,,,
41.0,-78.0,-78.03237699841152,,,
41.0,-79.0,-78.6304009016894,,,
41.0,-76.0,-77.00472374040697,,,
,,,,,
,,,,,
42.0,,,,,
42.0,-80.0,-80.0,-78.69565217391305,-78.72008499030574,
42.0,-78.0,-78.66666666666667,,,
42.0,-79.0,-78.875,,,
42.0,-78.0,-78.33333333333333,,,
42.0,-79.0,-78.74545454545455,,,
42.0,-77.0,-77.66666666666667,,,
42.0,-77.0,-77.25464190981432,,,
42.0,-78.0,-77.71529888551166,,,
42.0,-77.0,-77.27321981424149,,,
42.0,-77.0,-77.10436067997044,,,
42.0,-76.0,-76.42182824233528,,,
42.0,-76.0,-76.1611240510697,,,
42.0,-75.0,-75.44350992231843,,,
42.0,-78.0,-77.02350768223882,,,
42.0,-85.0,-81.9532510456228,,,
42.0,-84.0,-83.21821146586642,,,
42.0,-77.0,-79.37514543072658,,,
42.0,-87.0,-84.08756471381251,,,
42.0,-78.0,-80.32524281196186,,,
42.0,-85.0,-83.21440164332232,,,
42.0,-75.0,-78.13762223050614,,,
42.0,-76.0,-76.81649903694598,,,
42.0,-77.0,-76.9299088690817,,,
42.0,-76.0,-76.35519358154923,,,
42.0,-76.0,-76.135671875566,,,
42.0,-76.0,-76.05182204514877,,,
42.0,-78.0,-77.25586223738009,,,
42.0,-78.0,-77.71576466699149,,,
42.0,-77.0,-77.2733977748445,,,
42.0,-78.0,-77.7224626462919,,,
42.0,-77.0,-77.27595617528131,,,
42.0,-76.0,-76.48737189080214,,,
42.0,-77.0,-76.804193485875,,,
42.0,-82.0,-80.01537851057236,,,
42.0,-77.0,-78.15177210209261,,,
42.0,-77.0,-77.43993779570546,,,
42.0,-76.0,-76.55000729627389,,,
42.0,-77.0,-76.8281180818661,,,
42.0,-77.0,-76.93434694932438,,,
42.0,-75.0,-75.73885478860724,,,
42.0,-89.0,-83.93469325899588,,,
42.0,-76.0,-79.03078313463175,,,
42.0,-75.0,-76.53962215614948,,,
42.0,-82.0,-79.91432125506597,,,
42.0,-88.0,-84.9115455415478,,,
42.0,-74.0,-78.16783952707888,,,
42.0,-76.0,-76.82804101718864,,,
42.0,-75.0,-75.69824953573713,,,
42.0,-76.0,-75.88474157877265,,,
42.0,-76.0,-75.95597520058081,,,
42.0,-76.0,-75.98318402296977,,,
42.0,-75.0,-75.37554287957859,,,
42.0,-83.0,-80.08771652576517,,,
42.0,-85.0,-83.12367467521672,,,
42.0,-83.0,-83.04723952238518,,,
42.0,-77.0,-79.30983995943946,,,
42.0,-81.0,-80.35441631093278,,,
42.0,-77.0,-78.28127301835929,,,
42.0,-76.0,-76.87136875539518,,,
42.0,-90.0,-84.98530909032479,,,
42.0,-77.0,-80.05011666183057,,,
42.0,-76.0,-77.54700690641701,,,
42.0,-77.0,-77.20893804617036,,,
42.0,-80.0,-78.93390919834377,,,
42.0,-94.0,-88.24526539135947,,,
42.0,-86.0,-86.85761506573549,,,
42.0,-78.0,-81.38330789584782,,,
42.0,-77.0,-78.67427463305809,,,
42.0,-76.0,-77.02148201457653,,,
,,,,,
,,,,,
,,,,,
43.0,,,,,
43.0,-76.0,-76.0,-72.59770114942529,-72.60909636205555,
43.0,-71.0,-72.66666666666667,,,
43.0,-67.0,-69.125,,,
43.0,-67.0,-67.80952380952381,,,
43.0,-67.0,-67.30909090909091,,,
43.0,-67.0,-67.11805555555556,,,
43.0,-66.0,-66.42705570291777,,,
43.0,-66.0,-66.16312056737588,,,
43.0,-67.0,-66.68034055727554,,,
43.0,-68.0,-67.4959349593496,,,
43.0,-66.0,-66.5713963073796,,,
43.0,-66.0,-66.21825396825398,,,
43.0,-66.0,-66.08336559768685,,,
43.0,-66.0,-66.03184282482356,,,
43.0,-66.0,-66.01216287678477,,,
43.0,-67.0,-66.6226797942808,,,
43.0,-75.0,-71.80014841605664,,,
43.0,-66.0,-68.21545955513976,,,
43.0,-66.0,-66.84623024936266,,,
43.0,-68.0,-67.55929917044803,,,
43.0,-68.0,-67.83166726198142,,,
43.0,-76.0,-72.8799745254954,,,
43.0,-75.0,-74.19022232575486,,,
43.0,-75.0,-74.6906924517692,,,
43.0,-66.0,-69.31954913080368,,,
43.0,-76.0,-73.44829482814079,,,
43.0,-67.0,-69.46302945486963,,,
43.0,-66.0,-67.32275954771818,,,
43.0,-75.0,-72.06755508703395,,,
43.0,-68.0,-69.55366779213443,,,
43.0,-84.0,-78.48199210936767,,,
43.0,-94.0,-88.07264842346751,,,
43.0,-77.0,-81.22937535228665,,,
43.0,-81.0,-81.08761358839202,,,
43.0,-72.0,-75.47115951414035,,,
43.0,-70.0,-72.08979697652926,,,
43.0,-71.0,-71.4162654041973,,,
43.0,-81.0,-77.3393391235616,,,
43.0,-83.0,-80.8378199439873,,,
43.0,-71.0,-74.75771284340156,,,
43.0,-71.0,-72.43531858621739,,,
43.0,-79.0,-76.49251482524976,,,
43.0,-72.0,-73.71598796828262,,,
43.0,-72.0,-72.65544907959809,,,
43.0,-71.0,-71.63232528176174,,,
43.0,-72.0,-71.85956075443703,,,
43.0,-72.0,-71.94635698154934,,,
43.0,-82.0,-78.15985007770993,,,
43.0,-71.0,-73.73481937533163,,,
43.0,-71.0,-72.04460804828493,,,
43.0,-71.0,-71.39900476952315,,,
43.0,-81.0,-77.33274614778347,,,
43.0,-72.0,-74.03692777507821,,,
43.0,-74.0,-74.01410515495097,,,
43.0,-80.0,-77.71359162227405,,,
43.0,-82.0,-80.36273768937099,,,
43.0,-72.0,-75.19428155833995,,,
43.0,-71.0,-72.60207299689898,,,
43.0,-72.0,-72.2299714211069,,,
43.0,-72.0,-72.08784126642172,,,
43.0,-71.0,-71.41551838940836,,,
43.0,-71.0,-71.15871390180338,,,
43.0,-72.0,-71.67865730475167,,,
43.0,-80.0,-76.8215299224508,,,
43.0,-71.0,-73.22362656385167,,,
43.0,-73.0,-73.085417746604,,,
43.0,-80.0,-77.35886459720956,,,
43.0,-72.0,-74.04690413502554,,,
43.0,-71.0,-72.16381381911715,,,
43.0,-72.0,-72.06257131107583,,,
43.0,-72.0,-72.02390011411032,,,
43.0,-72.0,-72.00912903125514,,,
43.0,-82.0,-78.18382686715405,,,
43.0,-72.0,-74.36201168270807,,,
43.0,-71.0,-72.28417419222026,,,
43.0,-72.0,-72.10854488270259,,,
43.0,-72.0,-72.04146045588752,,,
43.0,-72.0,-72.01583648495996,,,
43.0,-81.0,-77.56835489774143,,,
43.0,-72.0,-74.12692230951528,,,
43.0,-72.0,-72.81241203080441,,,
43.0,-71.0,-71.69227979414806,,,
43.0,-71.0,-71.26442735163978,,,
43.0,-72.0,-71.71903624952117,,,
43.0,-79.0,-76.218919318173,,,
43.0,-79.0,-77.93772170499781,,,
43.0,-71.0,-73.6499738868213,,,
,,,,,
,,,,,
,,,,,
44.0,,,,,
44.0,-73.0,-73.0,-71.38805970149254,-71.41217016283247,
44.0,-75.0,-74.33333333333333,,,
44.0,-75.0,-74.75,,,
44.0,-65.0,-68.71428571428571,,,
44.0,-73.0,-71.36363636363636,,,
44.0,-73.0,-72.375,,,
44.0,-65.0,-67.81697612732096,,,
44.0,-72.0,-70.40222897669706,,,
44.0,-72.0,-71.38970588235294,,,
44.0,-64.0,-66.82261640798227,,,
44.0,-72.0,-70.02241544802665,,,
44.0,-73.0,-71.86266390614216,,,
44.0,-73.0,-72.56557626881286,,,
44.0,-70.0,-70.97996293394502,,,
44.0,-71.0,-70.99234652180184,,,
44.0,-71.0,-70.99707663146046,,,
44.0,-64.0,-66.67264545133018,,,
44.0,-72.0,-69.96513163252949,,,
44.0,-75.0,-73.07685141250796,,,
44.0,-65.0,-68.08508271749544,,,
44.0,-73.0,-71.12266864997753,,,
44.0,-73.0,-72.28292323243714,,,
44.0,-74.0,-73.34413503608378,,,
44.0,-71.0,-71.89537990956454,,,
44.0,-72.0,-71.96003868135975,,,
44.0,-74.0,-73.22080411201448,,,
44.0,-73.0,-73.0843396659338,,,
44.0,-74.0,-73.6502488745368,,,
44.0,-64.0,-67.68606707017764,,,
44.0,-73.0,-70.97025823474517,,,
44.0,-74.0,-72.84274162280776,,,
44.0,-71.0,-71.70386466742843,,,
44.0,-69.0,-70.03278440197774,,,
44.0,-75.0,-73.10269247100413,,,
44.0,-76.0,-74.89332699978455,,,
44.0,-97.0,-88.5560022920973,,,
44.0,-74.0,-79.5598981352598,,,
44.0,-75.0,-76.74172610243198,,,
44.0,-72.0,-73.81117820578645,,,
44.0,-73.0,-73.30984250367726,,,
44.0,-72.0,-72.50031531649546,,,
44.0,-66.0,-68.48289951330973,,,
44.0,-74.0,-71.89265513343291,,,
44.0,-65.0,-67.63275998823993,,,
44.0,-75.0,-72.18596471878583,,,
44.0,-73.0,-72.68906619061777,,,
44.0,-65.0,-67.93696194306831,,,
44.0,-65.0,-66.12181963858716,,,
44.0,-73.0,-70.37276888269233,,,
44.0,-73.0,-71.99648700948983,,,
44.0,-64.0,-67.0543862470281,,,
44.0,-64.0,-65.1666717315945,,,
44.0,-73.0,-70.00793484650445,,,
44.0,-64.0,-66.29482690916981,,,
44.0,-73.0,-70.43885177975406,,,
44.0,-64.0,-66.4594225313433,,,
44.0,-71.0,-69.26565373552509,,,
44.0,-74.0,-72.19164064148168,,,
44.0,-72.0,-72.07320021142017,,,
44.0,-73.0,-72.64599398152872,,,
44.0,-72.0,-72.2467477444161,,,
44.0,-74.0,-73.33031722921936,,,
44.0,-75.0,-74.3622379319919,,,
44.0,-64.0,-67.95802269050748,,,
44.0,-73.0,-71.0741360382796,,,
44.0,-72.0,-71.64635143558144,,,
44.0,-70.0,-70.62885029096492,,,
,,,,,
,,,,,
,,,,,
,,,,,
45.0,,,,,
45.0,-68.0,-68.0,-71.73684210526316,-71.67173998258525,
45.0,-71.0,-70.0,,,
45.0,-72.0,-71.25,,,
45.0,-76.0,-74.19047619047619,,,
45.0,-69.0,-70.98181818181818,,,
45.0,-73.0,-72.22916666666667,,,
45.0,-70.0,-70.85145888594164,,,
45.0,-72.0,-71.5612968591692,,,
45.0,-70.0,-70.59636222910217,,,
45.0,-70.0,-70.22779009608278,,,
45.0,-76.0,-73.79521201513184,,,
45.0,-75.0,-74.53981193926846,,,
45.0,-74.0,-74.20618981325117,,,
45.0,-72.0,-72.8426895230184,,,
45.0,-71.0,-71.70384476707851,,,
45.0,-77.0,-74.97704871072011,,,
45.0,-80.0,-78.08140333133025,,,
45.0,-69.0,-72.46878740702161,,,
45.0,-69.0,-70.32495888973463,,,
45.0,-72.0,-71.36019122843199,,,
45.0,-72.0,-71.75561479556134,,,
45.0,-71.0,-71.28861916950213,,,
45.0,-71.0,-71.11024271294505,,,
45.0,-75.0,-73.51424492433259,,,
45.0,-71.0,-71.96035610505314,,,
45.0,-71.0,-71.36682339082684,,,
45.0,-71.0,-71.14011406742736,,,
45.0,-77.0,-74.76172274395462,,,
45.0,-70.0,-71.81881624318726,,,
45.0,-71.0,-71.31275997435704,,,
45.0,-71.0,-71.11946367988384,,,
45.0,-71.0,-71.04563106529449,,,
45.0,-71.0,-71.01742951599962,,,
45.0,-72.0,-71.62469147145428,,,
45.0,-75.0,-73.71074686461293,,,
45.0,-73.0,-73.27148114488472,,,
45.0,-72.0,-72.48566258129134,,,
45.0,-72.0,-72.18550659898928,,,
45.0,-74.0,-73.3069251931763,,,
45.0,-71.0,-71.88116701428993,,,
45.0,-70.0,-70.71854186094359,,,
45.0,-74.0,-72.74659452354042,,,
45.0,-70.0,-71.04910575467812,,,
45.0,-70.0,-70.40072274049393,,,
45.0,-71.0,-70.77109645555358,,,
45.0,-71.0,-70.9125666261668,,,
45.0,-69.0,-69.730535445447,,,
45.0,-70.0,-69.8970736989241,,,
45.0,-70.0,-69.9606856513253,,,
45.0,-70.0,-69.98498325505183,,,
45.0,-71.0,-70.61229810258008,,,
45.0,-71.0,-70.85191105268842,,,
45.0,-70.0,-70.32540106673528,,,
45.0,-72.0,-71.3603601250172,,,
45.0,-70.0,-70.51961133081652,,,
45.0,-76.0,-73.90667779993171,,,
45.0,-71.0,-72.11025212522915,,,
45.0,-72.0,-72.04211256450563,,,
45.0,-70.0,-70.78001759078793,,,
45.0,-72.0,-71.53400818535798,,,
45.0,-71.0,-71.2039729765361,,,
45.0,-71.0,-71.0779107442503,,,
45.0,-72.0,-71.64779324496472,,,
45.0,-72.0,-71.86546899064383,,,
45.0,-70.0,-70.71254574946698,,,
45.0,-70.0,-70.27216825775712,,,
45.0,-70.0,-70.10395902380438,,,
45.0,-69.0,-69.42167482490612,,,
45.0,-68.0,-68.54303146216408,,,
45.0,-71.0,-70.06152152783581,,,
45.0,-71.0,-70.64153312134336,,,
45.0,-70.0,-70.24504384744435,,,
45.0,-68.0,-68.8575304434899,,,
45.0,-83.0,-77.5980573142738,,,
45.0,-69.0,-72.28416565683295,,,
45.0,-79.0,-76.43477954372402,,,
,,,,,
,,,,,
,,,,,
46.0,,,,,
46.0,-68.0,-68.0,-71.17808219178082,-71.16749790890009,
46.0,-69.0,-68.66666666666667,,,
46.0,-74.0,-72.0,,,
46.0,-76.0,-74.47619047619048,,,
46.0,-67.0,-69.85454545454546,,,
46.0,-73.0,-71.79861111111111,,,
46.0,-74.0,-73.15915119363396,,,
46.0,-73.0,-73.06079027355624,,,
46.0,-70.0,-71.16911764705883,,,
46.0,-74.0,-72.91869918699187,,,
46.0,-74.0,-73.58697984303541,,,
46.0,-73.0,-73.22420634920636,,,
46.0,-71.0,-71.84957122733601,,,
46.0,-73.0,-72.56057531048327,,,
46.0,-72.0,-72.21412071535022,,,
46.0,-73.0,-72.69982082431831,,,
46.0,-72.0,-72.26730776885462,,,
46.0,-73.0,-72.72013647099546,,,
46.0,-76.0,-74.74720361038145,,,
46.0,-76.0,-75.52147436014887,,,
46.0,-74.0,-74.58115149256537,,,
46.0,-76.0,-75.45804809504703,,,
46.0,-73.0,-73.93889082632603,,,
46.0,-75.0,-74.59469236143086,,,
46.0,-75.0,-74.84518625796655,,,
46.0,-74.0,-74.32283242371888,,,
46.0,-76.0,-75.35937899068989,,,
46.0,-71.0,-72.66513460460132,,,
46.0,-70.0,-71.0179908343642,,,
46.0,-78.0,-75.33310980849042,,,
46.0,-79.0,-77.59937257985695,,,
46.0,-71.0,-73.52073602108128,,,
46.0,-83.0,-79.37924334838561,,,
46.0,-72.0,-74.81862014782672,,,
46.0,-71.0,-72.45858310634466,,,
46.0,-68.0,-69.70302720495758,,,
46.0,-74.0,-72.35870244102743,,,
46.0,-75.0,-73.9911141068746,,,
46.0,-69.0,-70.90643594709702,,,
46.0,-71.0,-70.96426171191625,,,
46.0,-71.0,-70.98634918865174,,,
46.0,-71.0,-70.99478585403898,,,
46.0,-71.0,-70.9980083734652,,,
46.0,-70.0,-70.38120527760671,,,
46.0,-69.0,-69.52757347060503,,,
46.0,-67.0,-67.96544715670859,,,
46.0,-67.0,-67.36876799952074,,,
46.0,-68.0,-67.75889083060352,,,
46.0,-69.0,-68.52593848103969,,,
46.0,-68.0,-68.20089062376567,,,
46.0,-68.0,-68.07673339025732,,,
46.0,-67.0,-67.41127555825639,,,
46.0,-69.0,-68.39316126201165,,,
46.0,-69.0,-68.76820822777854,,,
46.0,-66.0,-67.0573614550743,,,
46.0,-67.0,-67.02191012619423,,,
46.0,-68.0,-67.62640291225829,,,
46.0,-68.0,-67.85729861058064,,,
46.0,-68.0,-67.94549291948364,,,
46.0,-69.0,-68.59721413662017,,,
46.0,-68.0,-68.22811550162697,,,
46.0,-68.0,-68.08713236826077,,,
46.0,-68.0,-68.03328160315534,,,
46.0,-70.0,-69.24878041870505,,,
46.0,-68.0,-68.47699167546,,,
46.0,-69.0,-68.80022859642486,,,
46.0,-72.0,-70.77779608006425,,,
46.0,-69.0,-69.67905767751822,,,
46.0,-72.0,-71.11347891874007,,,
46.0,-68.0,-69.18924312370244,,,
46.0,-70.0,-69.69031842986702,,,
46.0,-68.0,-68.64564418839885,,,
46.0,-70.0,-69.48268211282931,,,
,,,,,
,,,,,
,,,,,
47.0,,,,,
47.0,-67.0,-67.0,-65.16666666666667,-65.18342051411821,
47.0,-64.0,-65.0,,,
47.0,-65.0,-65.0,,,
47.0,-65.0,-65.0,,,
47.0,-67.0,-66.23636363636363,,,
47.0,-68.0,-67.32638888888889,,,
47.0,-64.0,-65.27055702917772,,,
47.0,-64.0,-64.48530901722391,,,
47.0,-65.0,-64.80340557275542,,,
47.0,-65.0,-64.92490761271249,,,
47.0,-66.0,-65.5893512506352,,,
47.0,-64.0,-64.6070781573499,,,
47.0,-65.0,-64.84991721104183,,,
47.0,-65.0,-64.94267347574502,,,
47.0,-66.0,-65.59613720494207,,,
47.0,-65.0,-65.22770415032946,,,
47.0,-64.0,-64.46894125729652,,,
47.0,-65.0,-64.79715361031006,,,
47.0,-65.0,-64.92251957363365,,,
47.0,-65.0,-64.97040511059089,,,
47.0,-66.0,-65.6067297468889,,,
47.0,-64.0,-64.61371615257605,,,
